price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,month,day,is_renovated
413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,Seattle,5,8,0
424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,Redmond,5,8,1
230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,Other,5,8,1
930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,Seattle,5,8,1
349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,Renton,5,8,1
835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,Seattle,5,8,0
988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,Burien,5,8,0
500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,Seattle,5,8,1
499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,Seattle,5,8,0
321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,Seattle,5,8,0
494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,Kenmore,5,8,0
441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,Seattle,5,8,0
438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,Seattle,5,8,0
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,Renton,5,9,0
839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,Renton,5,9,1
765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,Issaquah,5,9,0
460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,Seattle,5,9,0
224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,Auburn,5,9,0
254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,Other,5,9,0
920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,Sammamish,5,9,0
402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,Federal Way,5,9,1
280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,Renton,5,9,1
604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,Issaquah,5,9,0
565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,Other,5,9,0
255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,Seattle,5,9,0
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,Seattle,5,9,0
195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,Seattle,5,9,1
387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,Issaquah,5,9,0
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,Seattle,5,9,0
505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,Snoqualmie,5,9,0
303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,Kirkland,5,9,0
270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,Seattle,5,9,0
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,Renton,5,9,1
382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,Seattle,5,9,0
280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,Auburn,5,9,0
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,Federal Way,5,9,0
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,Kent,5,9,0
536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,Seattle,5,9,0
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,Other,5,9,0
580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,Kenmore,5,9,1
463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,Seattle,5,9,0
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,Seattle,5,9,1
260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,Kent,5,9,0
312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,Kent,5,9,0
566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,Redmond,5,9,0
511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,Bellevue,5,9,0
583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,Redmond,5,9,0
290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,Auburn,5,9,0
311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,Renton,5,9,0
325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,Seattle,5,9,0
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,Sammamish,5,9,0
315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,Burien,5,9,0
330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,Renton,5,9,0
481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,Seattle,5,9,1
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,Other,5,9,1
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,Other,5,9,1
833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,Sammamish,5,9,0
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,Bellevue,5,9,1
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,Seattle,5,9,1
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,Federal Way,5,9,0
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,Maple Valley,5,9,0
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,Renton,5,9,0
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,Seattle,5,9,1
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,Seattle,5,9,1
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,Renton,5,9,0
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,Seattle,5,9,0
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,Kenmore,5,9,1
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,Seattle,5,9,1
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,Seattle,5,9,0
324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,Seattle,5,9,0
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,Seattle,5,10,0
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,Maple Valley,5,10,0
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,Seattle,5,10,1
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,Kent,5,10,1
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,Seattle,5,10,0
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,Seattle,5,11,0
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,Seattle,5,11,0
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,Seattle,5,12,0
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,Issaquah,5,12,0
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,Other,5,12,0
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,Seattle,5,12,1
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,Shoreline,5,12,0
235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,Seattle,5,12,0
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,Seattle,5,12,1
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,Other,5,12,1
350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,Seattle,5,12,1
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,Bellevue,5,12,0
582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,Seattle,5,12,1
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,Seattle,5,12,1
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,Maple Valley,5,12,1
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,Seattle,5,12,0
225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,Renton,5,12,0
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,Sammamish,5,12,0
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,Auburn,5,12,1
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,Renton,5,12,1
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,Seattle,5,12,1
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,Kirkland,5,12,0
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,Seattle,5,12,1
499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,Seattle,5,12,1
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,Redmond,5,12,1
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,Burien,5,12,1
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,Kirkland,5,12,0
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,Other,5,12,1
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,Other,5,12,0
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,Maple Valley,5,12,0
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,Seattle,5,12,0
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,Kent,5,12,0
265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,Redmond,5,12,0
870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,Seattle,5,12,0
339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,Shoreline,5,12,1
690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,Issaquah,5,12,0
788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,Issaquah,5,12,0
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,Seattle,5,12,1
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,Seattle,5,12,1
368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,Other,5,12,1
156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,Federal Way,5,12,1
610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,Seattle,5,12,0
420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,Redmond,5,12,0
192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,Other,5,12,0
910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,Seattle,5,12,0
840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,Seattle,5,12,0
300000.0,2.0,1.75,1360,8100,1.0,0,0,3,860,500,Seattle,5,12,0
505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,Kirkland,5,12,0
746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,Bellevue,5,12,0
211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,Burien,5,12,0
675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,Seattle,5,12,0
734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,Seattle,5,12,1
630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,Seattle,5,12,1
301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,Seattle,5,12,0
369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,Seattle,5,12,0
635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,Seattle,5,12,0
1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,Redmond,5,12,0
383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,Maple Valley,5,12,0
1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,Kirkland,5,12,0
455000.0,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,Renton,5,13,0
819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,Redmond,5,13,1
625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,Seattle,5,13,0
651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,Sammamish,5,13,0
757000.0,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,Issaquah,5,13,0
460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1390,960,Kenmore,5,13,1
267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,Federal Way,5,13,0
530000.0,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,Redmond,5,13,0
449500.0,3.0,2.0,1770,6610,1.0,0,0,4,960,810,Shoreline,5,13,1
289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,Renton,5,13,0
373000.0,5.0,2.5,3001,5710,2.0,0,0,3,3001,0,Kent,5,13,0
525000.0,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,Seattle,5,13,0
550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,Bellevue,5,13,0
523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,Bellevue,5,13,1
628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,Seattle,5,13,1
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,Redmond,5,13,0
245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,Seattle,5,13,1
415000.0,3.0,1.75,1960,5000,1.0,0,0,5,980,980,Seattle,5,13,1
225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1250,0,Kent,5,13,1
287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1170,320,Other,5,13,0
799200.0,6.0,3.0,2890,2370,2.5,0,0,3,2290,600,Seattle,5,13,1
591000.0,3.0,1.75,1680,2400,1.0,0,0,5,870,810,Seattle,5,13,1
700000.0,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,Bellevue,5,13,0
475000.0,4.0,2.5,3740,8700,1.0,0,0,3,2260,1480,Renton,5,13,1
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,Seattle,5,13,1
771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,Seattle,5,13,0
155000.0,2.0,1.0,910,6232,1.0,0,0,3,910,0,Seattle,5,13,1
550000.0,7.0,4.0,3440,8100,2.0,0,0,3,3440,0,Seattle,5,13,1
645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,Bellevue,5,13,0
464000.0,5.0,2.5,3400,8970,1.0,0,0,4,1700,1700,Shoreline,5,13,0
350000.0,3.0,2.5,2010,14298,2.0,0,0,3,2010,0,Other,5,13,1
717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,Seattle,5,13,1
225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1950,0,Other,5,13,1
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,Seattle,5,13,1
345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,Kirkland,5,13,1
230000.0,2.0,0.75,650,5360,1.0,0,0,4,650,0,Seattle,5,13,0
385000.0,3.0,2.0,1480,6600,1.0,0,2,3,740,740,Seattle,5,13,1
90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,Kirkland,5,13,1
860000.0,4.0,2.5,3560,11119,1.0,0,2,3,2290,1270,Bellevue,5,13,0
675000.0,4.0,2.5,3000,5548,2.0,0,0,3,3000,0,Other,5,13,0
975000.0,4.0,2.5,3490,7494,2.0,0,3,3,3490,0,Bellevue,5,13,0
780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,Other,5,13,0
370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,Shoreline,5,13,0
665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,Seattle,5,13,0
675000.0,5.0,3.0,3410,9600,1.0,0,0,4,1870,1540,Redmond,5,13,0
620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,Seattle,5,13,1
1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,Seattle,5,13,0
450000.0,3.0,2.75,1250,892,2.0,0,0,3,1040,210,Seattle,5,13,0
530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,Bellevue,5,13,1
635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,Bellevue,5,13,0
580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,Bellevue,5,13,1
285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,Burien,5,13,0
375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,Other,5,13,1
560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,Seattle,5,13,1
405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,Other,5,13,1
413000.0,4.0,1.0,1410,6000,1.0,0,0,3,810,600,Seattle,5,13,1
287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,Auburn,5,13,1
225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,Auburn,5,13,1
319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,Other,5,13,0
322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,Other,5,13,0
570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,Seattle,5,13,0
465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,Seattle,5,13,1
435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,Snoqualmie,5,13,0
502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,Kenmore,5,13,1
525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,Other,5,13,0
525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,Seattle,5,13,0
660000.0,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,Snoqualmie,5,13,1
870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,Seattle,5,13,0
650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,Seattle,5,13,1
505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,Renton,5,13,0
330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,Seattle,5,13,0
385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,Seattle,5,14,1
306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,Seattle,5,14,0
546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,Seattle,5,14,0
925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,Other,5,14,0
542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,Bellevue,5,14,1
800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,Seattle,5,14,1
620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,Seattle,5,14,0
175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,Des Moines,5,14,1
345000.0,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,Renton,5,14,0
530000.0,4.0,2.75,2450,15002,1.0,0,0,5,2450,0,Other,5,14,0
155000.0,2.0,1.0,700,5200,1.0,0,0,5,700,0,Renton,5,14,1
266000.0,3.0,2.5,1780,7214,1.0,0,0,4,1400,380,Kent,5,14,0
257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,Auburn,5,14,0
265000.0,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,Auburn,5,14,1
372220.0,3.0,1.0,1290,5500,1.0,0,0,3,980,310,Seattle,5,14,1
337500.0,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,Seattle,5,14,1
582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,Seattle,5,14,1
489200.0,3.0,2.75,1850,9600,1.5,0,0,5,1850,0,Kirkland,5,14,0
405100.0,2.0,1.0,840,3522,1.0,0,0,3,840,0,Seattle,5,14,1
372977.0,3.0,2.5,1690,1618,2.0,0,0,3,1150,540,Issaquah,5,14,0
310000.0,3.0,1.0,1050,9876,1.0,0,0,3,1050,0,Kenmore,5,14,0
538000.0,3.0,1.75,1400,3825,1.5,0,0,4,1100,300,Seattle,5,14,0
317000.0,3.0,2.5,1840,5011,2.0,0,0,3,1840,0,Maple Valley,5,14,1
702500.0,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,Seattle,5,14,0
565000.0,4.0,2.5,2240,14667,2.0,0,0,4,2240,0,Other,5,14,0
723000.0,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,Issaquah,5,14,1
682000.0,3.0,1.75,1830,5120,1.5,0,2,5,1830,0,Seattle,5,14,0
325000.0,3.0,2.5,2220,6049,2.0,0,0,4,2220,0,Kent,5,14,0
543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,Shoreline,5,14,1
525000.0,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,Seattle,5,14,1
364000.0,4.0,1.75,2010,8625,1.0,0,0,4,1340,670,Shoreline,5,14,1
394475.0,2.0,1.0,830,4000,1.0,0,0,3,830,0,Seattle,5,14,1
316000.0,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,Auburn,5,14,0
339950.0,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,Seattle,5,14,1
160000.0,3.0,1.0,860,11900,1.0,0,0,4,860,0,Kent,5,14,0
139000.0,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,Auburn,5,14,0
562000.0,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,Bellevue,5,14,1
511000.0,3.0,2.5,1820,4883,2.0,0,0,3,1820,0,Kenmore,5,14,0
356000.0,3.0,3.5,2100,12384,2.0,0,0,3,2100,0,Other,5,14,0
470000.0,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,Other,5,14,0
715000.0,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,Seattle,5,14,0
458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,Seattle,5,14,1
966000.0,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,Sammamish,5,14,0
305495.0,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,Renton,5,14,0
340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,Renton,5,14,0
310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,Shoreline,5,14,1
349950.0,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,Other,5,14,0
267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,Shoreline,5,14,1
234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,Auburn,5,14,0
740000.0,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,Kirkland,5,14,0
607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,Seattle,5,14,1
223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,Auburn,5,14,0
400000.0,2.0,1.0,980,2130,1.0,0,0,4,860,120,Seattle,5,14,1
802000.0,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,Redmond,5,14,0
253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,Other,5,14,0
1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,Bellevue,5,14,1
300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,Seattle,5,14,0
625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,Redmond,5,14,0
707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,Sammamish,5,14,1
950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,Bellevue,5,14,0
498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,Kirkland,5,14,0
450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,Federal Way,5,14,0
955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,Other,5,14,1
215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,Other,5,14,1
437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,Renton,5,14,0
773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,Issaquah,5,14,0
256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,Federal Way,5,15,0
592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,Sammamish,5,15,1
252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,Renton,5,15,1
370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,Auburn,5,15,1
465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,Bellevue,5,15,1
185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,Seattle,5,15,0
582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,Sammamish,5,15,0
245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,Kent,5,15,0
302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,Renton,5,15,0
451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,Seattle,5,15,1
250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,Renton,5,15,1
255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,Federal Way,5,15,0
840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,Seattle,5,15,1
190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,Federal Way,5,15,1
349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,Seattle,5,15,1
613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,Seattle,5,15,1
300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,Shoreline,5,15,1
455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,Kirkland,5,15,0
197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,Seattle,5,15,1
412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,Redmond,5,15,0
395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,Bellevue,5,15,1
342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,Kenmore,5,15,0
316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,Kent,5,15,0
390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,Kenmore,5,15,0
225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,Renton,5,15,1
575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,Seattle,5,15,0
1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,Bellevue,5,15,1
585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,Seattle,5,15,0
620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,Issaquah,5,15,0
204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,Auburn,5,15,1
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,Sammamish,5,15,0
689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,Issaquah,5,15,0
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,Shoreline,5,15,1
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,Maple Valley,5,15,0
790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,Seattle,5,15,1
263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,Federal Way,5,15,0
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,Shoreline,5,15,0
525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,Other,5,15,0
349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,Renton,5,15,0
